"","date","tests","id","hosp","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","weekend","cs","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","error...30","error...31","error","p2.5_signal_deaths","p97.5_signal_deaths","mean_signal_deaths","p2.5_position_deaths","p97.5_position_deaths","mean_position_deaths","p2.5_growth_rate_deaths","p97.5_growth_rate_deaths","p25_growth_rate_deaths","p75_growth_rate_deaths","growth_rate_deaths","percentile_0_growth_rate_deaths","dispersion_deaths","z_score_growth_rate_deaths","country","state","county","deaths_pc"
"327",2020-12-27,NA,"SWE",2734,9423,99,421337,3208,10175214,1,"Sweden",NA,NA,TRUE,9423,2208.79900233922,3112.64971247917,2622.06361089037,8.50574489458307,8.81993253815842,8.66283871637074,-0.0412129945996117,0.0320762236540642,-0.0171790321228928,0.00804226117734529,-0.00456838547277374,0.596517590789231,2.56856200794197,-0.244343471181272,NA,NA,NA,79.8977893831346,109.503723231338,93.5366527913337,4.41572064155681,4.6893934904537,4.55255706600526,-0.0289491264795996,0.0327054035683737,-0.00873056368140235,0.0124868407701765,0.00187813854438706,0.452475267141956,2.99999990743915,0.119410006113448,"Sweden",NA,NA,0.000926073888961942
"328",2020-12-28,NA,"SWE",2922,9544,121,428428,7091,10175214,1,"Sweden",NA,NA,FALSE,9544,3846.62926634996,5416.59659111955,4564.60720888576,8.50117597025561,8.81536469154033,8.65827033089797,-0.0436718931010313,0.0296183851786523,-0.0196375830066695,0.00558407508429058,-0.00702675396118948,0.646476756037003,2.56856200794197,-0.375825689721068,NA,NA,NA,83.70887078861,114.636249321999,97.9595374743371,4.41762326560974,4.69124714348954,4.55443520454964,-0.0305379636838964,0.0311138219656081,-0.0103203008648692,0.010896159146581,0.000287929140855869,0.492696957032351,2.99999990743915,0.0183070365353351,"Sweden",NA,NA,0.000937965530749525
"329",2020-12-29,NA,"SWE",2899,9617,73,437300,8872,10175214,1,"Sweden",NA,NA,FALSE,9617,6270.7485225487,8826.96335064787,7439.87011913962,8.49414925107564,8.80833790279793,8.65124357693678,-0.0461698915140904,0.0271215459579882,-0.0221352012821424,0.00308685572604027,-0.00952417277805106,0.694761255466242,2.56856200794197,-0.509391990971069,NA,NA,NA,79.083003086429,108.381758999775,92.5805324109329,4.4179260838673,4.69152018351369,4.5547231336905,-0.0314177855096505,0.0302322592637365,-0.0112006935815713,0.0100151673356573,-0.000592763122957014,0.515032566081642,2.99999990743915,-0.0376899765970894,"Sweden",NA,NA,0.000945139827034596
"330",2020-12-30,NA,"SWE",2907,9707,90,447759,10459,10175214,1,"Sweden",NA,NA,FALSE,9707,6917.14948955194,9735.46384190933,8206.19636278675,8.48462459439621,8.79881421392126,8.64171940415873,-0.0481204136343328,0.0251716980715465,-0.0240855022987866,0.00113678673600031,-0.0114743577813931,0.730289991150271,2.56856200794197,-0.613690272358558,NA,NA,NA,82.6159049658004,113.146963387807,96.6837048029087,4.41733918504094,4.69092155609415,4.55413037056754,-0.0321452660545951,0.0295036888489235,-0.0119285315309493,0.00928695432527766,-0.00132078860283581,0.533464587521898,2.99999990743915,-0.0839818970751576,"Sweden",NA,NA,0.000953984849851807
"331",2020-12-31,NA,"SWE",2908,9817,110,454758,6999,10175214,1,"Sweden",NA,NA,FALSE,9817,6173.53596822014,8692.21854144694,7325.41628914376,8.47314856989092,8.78734152286376,8.63024504637734,-0.0486871310941451,0.024605008381688,-0.0246522106519111,0.00057008793945405,-0.0120410613562285,0.740212085548815,2.56856200794197,-0.643999391002269,NA,NA,NA,84.3373650283856,115.492713055243,98.6932170873896,4.41601438544288,4.68960477848653,4.55280958196471,-0.0329033394486233,0.0287442538568995,-0.0126870514380652,0.00852796584634143,-0.00207954279586187,0.552598792422416,2.99999990743915,-0.13222994656091,"Sweden",NA,NA,0.000964795433295064
"332",2021-01-01,NA,"SWE",2903,9904,87,457376,2618,10175214,1,"Sweden",NA,NA,FALSE,9904,6012.77124373071,8465.44319416826,7134.47779471846,8.46110464815736,8.77530332188486,8.61820398502111,-0.0480058538233808,0.0252858641964417,-0.0239710715905341,0.00125108196359494,-0.0113599948134696,0.728265967010705,2.56856200794197,-0.607576989611303,NA,NA,NA,79.789927279686,109.342405858084,93.4046177231212,4.413921545593,4.68753853274469,4.55073003916884,-0.0333875779599302,0.0282595312881056,-0.0131714486878572,0.00804340201603256,-0.00256402333591234,0.564755521350058,2.99999990743915,-0.163037438582525,"Sweden",NA,NA,0.000973345622018367
"333",2021-01-02,NA,"SWE",2907,10003,99,459907,2531,10175214,1,"Sweden",NA,NA,TRUE,10003,4029.31766780491,5674.07188822292,4781.48910984975,8.44974115370488,8.76394682671041,8.60684399020764,-0.0480048163549539,0.0252865747900575,-0.0239701413151859,0.00125189975028952,-0.0113591207824482,0.728251359564877,2.56856200794197,-0.607532952556168,NA,NA,NA,78.1351776614218,107.113086312344,91.4838785189949,4.41133818792728,4.68499384373859,4.54816601583293,-0.0337798573236561,0.027869762183122,-0.0135629048545856,0.00765280971405145,-0.00295504757026706,0.574519999786168,2.99999990743915,-0.187893675797602,"Sweden",NA,NA,0.000983075147117299
"334",2021-01-03,NA,"SWE",2951,10086,83,462661,2754,10175214,1,"Sweden",NA,NA,TRUE,10086,2064.90210109095,2909.94092555152,2451.27377728843,8.43837887483622,8.75259086401417,8.59548486942519,-0.0501165638824824,0.0231753857198502,-0.0260817057060591,-0.000859472456573121,-0.0134705890813161,0.764378338269785,2.56856200794197,-0.72045755620281,NA,NA,NA,79.3119481605171,108.703691363583,92.8520410884182,4.40835980362004,4.68206213290529,4.54521096826266,-0.033864546011778,0.0277910152378745,-0.0136456450483901,0.00757211427448659,-0.00303676538695176,0.576548322520017,2.99999990743915,-0.193071011512586,"Sweden",NA,NA,0.000991232223715393
"335",2021-01-04,NA,"SWE",3005,10172,86,469644,6983,10175214,1,"Sweden",NA,NA,FALSE,10172,3564.16006930993,5018.9683772478,4229.46884127497,8.42490622225374,8.73912233843402,8.58201428034388,-0.0539663361926702,0.0193270956459744,-0.029930991941859,-0.00470824860483686,-0.0173196202733479,0.822854803217072,2.56856200794197,-0.926299427113834,NA,NA,NA,82.6838972284694,113.245966479221,96.7657886543926,4.40529488074142,4.67905352501001,4.54217420287571,-0.0339205531588992,0.0277431842273589,-0.0136989709694719,0.00752160203793173,-0.00308868446577011,0.577830272430274,2.99999990743915,-0.196345877467584,"Sweden",NA,NA,0.000999684134407394
"336",2021-01-05,NA,"SWE",2998,10265,93,477190,7546,10175214,1,"Sweden",NA,NA,FALSE,10265,5750.76518632379,8095.23832415745,6823.03559492099,8.40758479239931,8.72180452774175,8.56469466007053,-0.0575736034745018,0.0157214304066348,-0.0335377338608875,-0.00831443920697953,-0.0209260865339335,0.868463712656352,2.56856200794197,-1.11915838692132,NA,NA,NA,77.8479616721007,106.711062030921,91.1440544795564,4.40217077596575,4.67600026085414,4.53908551840994,-0.0342428747178976,0.0274308598423627,-0.0140180141239442,0.00720599924840934,-0.00340600743776743,0.585694291332156,2.99999990743915,-0.21648281741645,"Sweden",NA,NA,0.00100882399131851
"337",2021-01-06,NA,"SWE",2963,10347,82,482219,5029,10175214,1,"Sweden",NA,NA,FALSE,10347,6271.63515819454,8827.22127009937,7440.50477230664,8.38665594280018,8.70088120427301,8.5437685735366,-0.0606153726088313,0.0126807422832863,-0.0365791484959062,-0.0113554818296388,-0.0239673151627725,0.900041651614959,2.56856200794197,-1.28178893504236,NA,NA,NA,81.0937523790369,111.094602087913,94.9161638097792,4.39872105109879,4.67263797084557,4.53567951097218,-0.0347778718814488,0.0269073290940012,-0.0145492510701131,0.00667870828266555,-0.00393527139372379,0.598735662554806,2.99999990743915,-0.250075871655474,"Sweden",NA,NA,0.0010168827898853
"338",2021-01-07,NA,"SWE",2909,10450,103,489370,7151,10175214,1,"Sweden",NA,NA,FALSE,10450,5527.90885480588,7783.47420728437,6559.44631745702,8.36268418551913,8.67691833122852,8.51980125837382,-0.0640786702440589,0.00921781899841907,-0.0400423233692498,-0.0148185278763901,-0.0274304256228199,0.92881075291096,2.56856200794197,-1.46699103482229,NA,NA,NA,82.5637209777421,113.106673608506,96.6359552161265,4.39473082297289,4.66875765618401,4.53174423957845,-0.0358849153136485,0.0258122489353427,-0.0156523713486179,0.00557970497031218,-0.00503633318915285,0.62550951173262,2.99999990743915,-0.319983318035391,"Sweden",NA,NA,0.00102700542710944
"339",2021-01-08,NA,"SWE",2853,10549,99,495066,5696,10175214,1,"Sweden",NA,NA,FALSE,10549,5301.71996305161,7464.66477849795,6290.91108454497,8.3352476514912,8.64949401401081,8.492370832751,-0.067688993203546,0.00560737623179615,-0.0436526856174655,-0.0184289313542844,-0.0310408084858749,0.951550677946736,2.56856200794197,-1.66007858648411,NA,NA,NA,77.8775420932525,106.77242317584,91.1875752516485,4.3896265205924,4.6637892921862,4.5267079063893,-0.0373898670109086,0.0243208757961448,-0.0171528701868801,0.00408387897211626,-0.0065344956073819,0.660957481705066,2.99999990743915,-0.415077682265068,"Sweden",NA,NA,0.00103673495220838
"340",2021-01-09,NA,"SWE",2845,10638,89,499802,4736,10175214,1,"Sweden",NA,NA,TRUE,10638,3483.57049783566,4905.80083928932,4133.96940869253,8.30419973443846,8.6184603140918,8.46133002426513,-0.0717345844239634,0.00156178496450123,-0.0476982768532556,-0.0224745226062066,-0.0350863997297311,0.969702482205509,2.56856200794197,-1.87643891208264,NA,NA,NA,75.9562029249119,104.186589815052,88.9585170629922,4.38301188809525,4.65733493346858,4.52017341078192,-0.0390688314911246,0.0226592301454069,-0.0188261552491989,0.00241655390348122,-0.00820480067285885,0.698827377769125,2.99999990743915,-0.521030902082185,"Sweden",NA,NA,0.00104548169699428
"341",2021-01-10,NA,"SWE",2858,10730,92,502120,2318,10175214,1,"Sweden",NA,NA,TRUE,10730,1743.35294077583,2456.95522731519,2069.62318331006,8.26910639882779,8.583380850243,8.42624362453539,-0.0757729547073502,-0.00247556411752212,-0.0517363122508865,-0.0265122065739858,-0.0391242594124362,0.981796685832908,2.56856200794197,-2.09235659695691,NA,NA,NA,76.6918664556202,105.186415837551,89.816159772943,4.37471451944723,4.64922270077089,4.51196861010906,-0.0409208197400666,0.0208287607906498,-0.0206710867398932,0.000579027790476395,-0.0100460294747084,0.738176074258167,2.99999990743915,-0.637732460328598,"Sweden",NA,NA,0.0010545232758741
"342",2021-01-11,NA,"SWE",2828,10819,89,506768,4648,10175214,1,"Sweden",NA,NA,FALSE,10819,2932.92702385338,4130.3497656313,3480.51927815183,8.22997631035076,8.54426241989516,8.38711936512296,-0.0794402634832715,-0.00614081735586852,-0.0554029469479444,-0.0301781338911956,-0.04279054041957,0.988941842771516,2.56856200794197,-2.28836430648031,NA,NA,NA,79.388568326047,108.823727144319,92.9481570440849,4.364560622836,4.6392845384327,4.50192258063435,-0.0428815851380993,0.0188925577403996,-0.0226237973304247,-0.00136523006727494,-0.0119945136988498,0.77670775702543,2.99999990743915,-0.761121523225552,"Sweden",NA,NA,0.00106327002066001
"343",2021-01-12,NA,"SWE",2759,10907,88,512108,5340,10175214,1,"Sweden",NA,NA,FALSE,10907,4613.24867586181,6494.43052934432,5473.61151708579,8.18718013296751,8.50147751643927,8.34432882470339,-0.0817164551127806,-0.00841490257339097,-0.0576784478151851,-0.0324529098709865,-0.0450656788430858,0.992022986120289,2.56856200794197,-2.40996553037081,NA,NA,NA,74.0766024769476,101.643125931136,86.7719853069819,4.35243885394895,4.62741727992205,4.4899280669355,-0.0450628927337836,0.0167385523233965,-0.0247961516372953,-0.00352818877309181,-0.0141621702051936,0.815480495606846,2.99999990743915,-0.898274903424149,"Sweden",NA,NA,0.00107191848741461
"344",2021-01-13,NA,"SWE",2739,10998,91,518704,6596,10175214,1,"Sweden",NA,NA,FALSE,10998,4911.07831845321,6912.78775870502,5826.59781363404,8.14210768985966,8.45641860186096,8.29926314586031,-0.0826754341958761,-0.00937251796451077,-0.0586369796985075,-0.0334109724618794,-0.0460239760801934,0.993075693121408,2.56856200794197,-2.46116635408604,NA,NA,NA,76.3327295346889,104.695799556468,89.3963989820724,4.33812790595929,4.61340388750133,4.47576589673031,-0.0474278210925258,0.0144034670915095,-0.027151293446145,-0.00587306055487133,-0.0165121770005081,0.85240987422513,2.99999990743915,-1.04682510029615,"Sweden",NA,NA,0.00108086178826313
"345",2021-01-14,NA,"SWE",2634,11094,96,523451,4747,10175214,1,"Sweden",NA,NA,FALSE,11094,4234.2467057491,5962.45779128259,5024.59125311764,8.09607513167331,8.41040320788691,8.25323916978011,-0.0819150892530705,-0.00861178330976806,-0.0578765069562479,-0.0326503656065906,-0.0452634362814193,0.992250049149003,2.56856200794197,-2.42048305424923,NA,NA,NA,76.7372235760601,105.270561705326,89.8786439014241,4.32144181803687,4.59706562142272,4.4592537197298,-0.0499290283631697,0.0119338213023853,-0.0296421506614789,-0.00835305639930557,-0.0189976035303922,0.885662614872845,2.99999990743915,-1.20377961614891,"Sweden",NA,NA,0.00109029647926815
"346",2021-01-15,NA,"SWE",2577,11183,89,527657,4206,10175214,1,"Sweden",NA,NA,FALSE,11183,3989.1988961015,5617.18799619693,4733.71737154041,8.05080155365083,8.36514991334656,8.20797573349869,-0.0796036901877402,-0.00630068566630332,-0.0555652067371324,-0.0303391691169111,-0.0429521879270217,0.989187689215548,2.56856200794197,-2.29689743125166,NA,NA,NA,71.3697002740671,98.0090978239354,83.6353988202722,4.30224321843879,4.57826901396002,4.44025611619941,-0.052388828851814,0.00950865247427335,-0.0320905942814107,-0.0107895820961299,-0.0214400881887703,0.912734374486366,2.99999990743915,-1.35778709488917,"Sweden",NA,NA,0.00109904322405406
"347",2021-01-16,NA,"SWE",2570,11265,82,529819,2162,10175214,1,"Sweden",NA,NA,TRUE,11265,2590.11171496034,3647.9382947345,3073.8522594042,8.00783875706078,8.32220833408256,8.16502354557167,-0.076080862063571,-0.0027780270973826,-0.0520424342157459,-0.0268164549452076,-0.0394294445804768,0.982507035153258,2.56856200794197,-2.10852121459692,NA,NA,NA,68.5701516222702,94.2327912334733,80.3838092072589,4.28057617384562,4.55705588217565,4.41881602801064,-0.0546426876650505,0.00729486819252021,-0.034331311328247,-0.0130165081442832,-0.0236739097362651,0.93297020160212,2.99999990743915,-1.49828354748229,"Sweden",NA,NA,0.00110710202262085
"348",2021-01-17,NA,"SWE",2533,11326,61,531069,1250,10175214,1,"Sweden",NA,NA,TRUE,11326,1290.59585230734,1819.07848781163,1532.21902853058,7.96839996092779,8.2827882410546,8.12559410099119,-0.0722485232541627,0.00105547746523162,-0.0482097131172442,-0.0229833326716869,-0.0355965228944655,0.971513791671042,2.56856200794197,-1.90352237704126,NA,NA,NA,68.1620631358829,93.6897404214894,79.9129901942985,4.2566494952821,4.53363474126665,4.39514211827437,-0.0566393256756917,0.00534427418660147,-0.0363128499844655,-0.0149822015046247,-0.0256475257445451,0.947596692886565,2.99999990743915,-1.62198474640232,"Sweden",NA,NA,0.00111309698253029
"349",2021-01-18,NA,"SWE",2513,11399,73,533185,2116,10175214,1,"Sweden",NA,NA,FALSE,11399,2178.91112776429,3068.82317544403,2585.86406566856,7.93279669138981,8.24719846480364,8.08999757809673,-0.0686639021265511,0.00464261964825224,-0.0446242652520503,-0.0193970172262485,-0.0320106412391494,0.956524813730771,2.56856200794197,-1.71170865652311,NA,NA,NA,69.45628526902,95.443097404999,81.4194264308002,4.23072086624454,4.50826831881512,4.36949459252983,-0.0589840896684513,0.00305021130920504,-0.0386409874019498,-0.0172928909572965,-0.0279669391796231,0.961404479289558,2.99999990743915,-1.76722209119844,"Sweden",NA,NA,0.00112027127881536
"350",2021-01-19,NA,"SWE",2399,11491,92,537917,4732,10175214,1,"Sweden",NA,NA,FALSE,11491,3464.39761847078,4877.60701087278,4110.71406355441,7.90078070424174,8.21519316947341,8.05798693685758,-0.0658779500135885,0.0074311396412513,-0.041837471046159,-0.0166093393261781,-0.0292234051861686,0.940928026095397,2.56856200794197,-1.56261172905535,NA,NA,NA,63.771279871138,87.7475447496604,74.8049011377985,4.20244074154409,4.48061456515631,4.3415276533502,-0.0619425064839625,0.000146667149244384,-0.0415814096559699,-0.0202144296787482,-0.0308979196673591,0.974453885655791,2.99999990743915,-1.95070432417052,"Sweden",NA,NA,0.00112931285769518
"351",2021-01-20,NA,"SWE",2279,11578,87,542866,4949,10175214,1,"Sweden",NA,NA,FALSE,11578,3746.95488428507,5274.710633177,4445.6836111191,7.87155153829102,8.1859755250518,8.02876353167141,-0.0634304399674254,0.00988020635562125,-0.0393894505169241,-0.0141607830948801,-0.0267751168059021,0.923880615305307,2.56856200794197,-1.43166831158938,NA,NA,NA,64.6120119592623,88.8978661848187,75.7883235933241,4.17119607252394,4.45006339484175,4.31062973368284,-0.0649337638272068,-0.00278593069438039,-0.0445534306061082,-0.023166263915479,-0.0338598472607936,0.983647429614807,2.99999990743915,-2.13568447386878,"Sweden",NA,NA,0.00113786304641848
"352",2021-01-21,NA,"SWE",2210,11666,88,547065,4199,10175214,1,"Sweden",NA,NA,FALSE,11666,3293.34987675497,4637.9917485379,3908.26426351108,7.84476920263257,8.15920762709844,8.0019884148655,-0.0609767869795137,0.0123340882154261,-0.0369357224743369,-0.0117069762897508,-0.0243213493820438,0.903278501125162,2.56856200794197,-1.30046104939998,NA,NA,NA,63.8258381927197,87.864421030765,74.8867165764837,4.13695296510389,4.41658680774021,4.27676988642205,-0.0675826398203146,-0.00537342242294715,-0.0471821766654304,-0.0257738855778313,-0.0364780311216309,0.989234865002459,2.99999990743915,-2.29855414411155,"Sweden",NA,NA,0.00114651151317309
"353",2021-01-22,NA,"SWE",2151,11725,59,550788,3723,10175214,1,"Sweden",NA,NA,FALSE,11725,3168.42222266845,4461.88149304394,3759.93676508974,7.82043932917637,8.13489480179055,7.97766706548346,-0.0582909397552206,0.0150191838843624,-0.0342501217099416,-0.00902163416091662,-0.0216358779354291,0.876339491840014,2.56856200794197,-1.15688091690653,NA,NA,NA,58.321121424777,80.4021473799261,68.4773203342354,4.10005424070786,4.38052946989298,4.24029185530042,-0.0694474229372542,-0.00717270915157676,-0.0490254813469806,-0.0275946507418503,-0.0383100660444155,0.992055504069184,2.99999990743915,-2.4114554729491,"Sweden",NA,NA,0.00115230991701993
"354",2021-01-23,NA,"SWE",2135,11788,63,553156,2368,10175214,1,"Sweden",NA,NA,TRUE,11788,2101.52039989741,2960.0831715941,2494.12813834775,7.79879482778099,8.11326754731508,7.95603118754803,-0.0554032804532916,0.0179061331092932,-0.0313626952657827,-0.00613445207821577,-0.0187485736719992,0.841950138935716,2.56856200794197,-1.00250506375265,NA,NA,NA,55.0848460674264,76.0265351402383,64.7140632725207,4.06128870512197,4.34267487339004,4.201981789256,-0.0708722774847397,-0.00852538517601831,-0.0504266661657421,-0.028970996495016,-0.039698831330379,0.993719505322639,2.99999990743915,-2.49597940665886,"Sweden",NA,NA,0.00115850143299197
"355",2021-01-24,NA,"SWE",2141,11839,51,554304,1148,10175214,1,"Sweden",NA,NA,TRUE,11839,1069.02138654384,1506.91942043685,1269.22381329899,7.78003953662228,8.09452569112979,7.93728261387603,-0.0524680491486741,0.0208421745110334,-0.028427198303483,-0.00319867633415771,-0.0158129373188203,0.801090913404456,2.56856200794197,-0.845524296271145,NA,NA,NA,53.8754522659072,74.4020560554399,63.3122770045448,4.0211011761664,4.30346473968485,4.16228295792562,-0.0719221918157135,-0.00949599167525347,-0.0514505728315021,-0.0299676106594648,-0.0407090917454835,0.994709581487528,2.99999990743915,-2.55624572647251,"Sweden",NA,NA,0.00116351361258839
"356",2021-01-25,NA,"SWE",2132,11898,59,556189,1885,10175214,1,"Sweden",NA,NA,FALSE,11898,1840.90082952416,2592.98206755392,2184.81643144253,7.76422334989052,8.0787160032239,7.92146967655721,-0.0497737174108042,0.0235388978137845,-0.0257320822922645,-0.000502737304755209,-0.0131174097985098,0.758464069237011,2.56856200794197,-0.701370444821049,NA,NA,NA,54.0665030486938,74.6769530283413,63.5414959579485,3.9798685872923,4.26327914506798,4.12157386618014,-0.073069319897815,-0.0105584406166093,-0.0525699318182341,-0.0310578286961901,-0.0418138802572121,0.995630023018993,2.99999990743915,-2.62206196106558,"Sweden",NA,NA,0.00116931201643523
"357",2021-01-26,NA,"SWE",2068,11964,66,560379,4190,10175214,1,"Sweden",NA,NA,FALSE,11964,2982.81350111623,4199.88515059518,3539.41720207337,7.75110465917914,8.06559987433827,7.9083522667587,-0.0477357271674038,0.0255793343156149,-0.0236932898396891,0.00153689698790015,-0.0110781964258945,0.723180717582405,2.56856200794197,-0.592316655519483,NA,NA,NA,48.9472909033729,67.7271717061706,57.5765714120302,3.93749334734485,4.222026624501,4.07975998592293,-0.0744871775501394,-0.0118872260453277,-0.053958579737792,-0.0324158238576752,-0.0431872017977336,0.996577851969607,2.99999990743915,-2.70432669936222,"Sweden",NA,NA,0.00117579836650119
"358",2021-01-27,NA,"SWE",1982,12018,54,564485,4106,10175214,1,"Sweden",NA,NA,FALSE,12018,3285.178059325,4624.95908269486,3897.92433273724,7.7400249246686,8.05452321599702,7.89727407033281,-0.0457946713426603,0.0275216642162488,-0.0217518162032555,0.00347880907684397,-0.00913650356320575,0.687399268177616,2.56856200794197,-0.488491897255744,NA,NA,NA,48.9762545407894,67.7916477883711,57.6210117736821,3.89370646140608,4.17943910684431,4.03657278412519,-0.0758277568140629,-0.0131353020421728,-0.0552688241161359,-0.0336942347400998,-0.0444815294281178,0.99729263226358,2.99999990743915,-2.78126597446492,"Sweden",NA,NA,0.00118110538019151
"359",2021-01-28,NA,"SWE",1931,12074,56,566857,2372,10175214,1,"Sweden",NA,NA,FALSE,12074,2938.86931806148,4139.02431865916,3487.70004111846,7.73088529379423,8.04538983974497,7.8881375667696,-0.0437880345406645,0.0295280382429355,-0.0197452655739883,0.00548526927625932,-0.00712999814886451,0.648477596119683,2.56856200794197,-0.381213533432403,NA,NA,NA,47.8585825127137,66.3103055923046,56.3339793697602,3.84858475584563,4.13559775354852,3.99209125469708,-0.077239393714837,-0.0144529426095654,-0.0566496365054297,-0.0350426998189726,-0.0458461681622012,0.997897108861286,2.99999990743915,-2.8623002843853,"Sweden",NA,NA,0.00118660894994444
"360",2021-01-29,NA,"SWE",1862,12132,58,571111,4254,10175214,1,"Sweden",NA,NA,FALSE,12132,2876.42494161644,4050.89199227302,3413.51530864715,7.72375061942018,8.0382645178213,7.88100756862074,-0.0426884508074163,0.0306262097260998,-0.0186461449643255,0.00658390388300897,-0.00603112054065824,0.626450530269608,2.56856200794197,-0.322466992552083,NA,NA,NA,43.3127812163781,60.1272947296227,51.032150275653,3.80205834214965,4.0904318309201,3.94624508653488,-0.0787364910635398,-0.015853750868555,-0.0581151574719002,-0.0364750844601945,-0.0472951209660474,0.998402060500882,2.99999990743915,-2.94824091477206,"Sweden",NA,NA,0.00119230907575998
"361",2021-01-30,NA,"SWE",1858,12189,57,573806,2695,10175214,1,"Sweden",NA,NA,TRUE,12189,1937.85718002716,2729.6848255051,2299.94333371852,7.7177145161476,8.03223838001256,7.87497644808008,-0.0417480498377829,0.031565173055566,-0.0177062154445268,0.0075233386623099,-0.00509143839110845,0.607277480641522,2.56856200794197,-0.27223017846573,NA,NA,NA,40.5339114260612,56.3597069817679,47.7962275791484,3.75404804343937,4.04385188769829,3.89894996556883,-0.0800062579982204,-0.0170226652476829,-0.0593518515127284,-0.0376770717331749,-0.0485144616229517,0.998733656063325,2.99999990743915,-3.01940849538229,"Sweden",NA,NA,0.00119791092354421
"362",2021-01-31,NA,"SWE",1806,12228,39,574970,1164,10175214,1,"Sweden",NA,NA,TRUE,12228,999.324242685512,1408.73461229817,1186.50016838589,7.7126199452981,8.02715007407985,7.86988500968897,-0.0404464772041533,0.0328668936111041,-0.0164045943024033,0.00882501070935406,-0.00378979179652463,0.580289066429828,2.56856200794197,-0.202633035352067,NA,NA,NA,39.2871637190077,54.6837050955008,46.3504873205113,3.70478805010467,3.99608295778708,3.85043550394588,-0.080614241144987,-0.01752528305027,-0.0599252818727591,-0.0382142423224978,-0.0490697620976285,0.998851474725683,2.99999990743915,-3.04886843421667,"Sweden",NA,NA,0.001201743766765
"363",2021-02-01,NA,"SWE",1771,12274,46,576522,1552,10175214,1,"Sweden",NA,NA,FALSE,12274,1741.70317983048,2453.34213845021,2067.12210663784,7.70883058387719,8.02335985190771,7.86609521789245,-0.038841011554537,0.0344741912436436,-0.0147985278848994,0.010431707574006,-0.0021834101554467,0.546466920506784,2.56856200794197,-0.116739914910546,NA,NA,NA,39.0897310815097,54.440605239792,46.1309941225864,3.65494422440514,3.94778725929136,3.80136574184825,-0.080913717347652,-0.0177173327878592,-0.0601895293788687,-0.0384415207566424,-0.0493155250677556,0.998889354148697,2.99999990743915,-3.0589298322923,"Sweden",NA,NA,0.00120626455620491
"364",2021-02-02,NA,"SWE",1739,12316,42,580839,4317,10175214,1,"Sweden",NA,NA,FALSE,12316,2853.1204384017,4017.38003986042,3385.56776635069,7.70664962912106,8.02117398635295,7.863911807737,-0.037686408640231,0.0356307110817446,-0.0136432963477801,0.0115875987892937,-0.0010278487792432,0.521912575845828,2.56856200794197,-0.0549543298075391,NA,NA,NA,35.1160602791368,49.0163225231969,41.4880722182436,3.60482709466541,3.89927333889558,3.75205021678049,-0.0809103357304675,-0.0176058425559433,-0.0601506953656597,-0.0383654829207512,-0.0492580891432054,0.99885636218543,2.99999990743915,-3.05014939150634,"Sweden",NA,NA,0.00121039223351961
"365",2021-02-03,NA,"SWE",1629,12368,52,584576,3737,10175214,1,"Sweden",NA,NA,FALSE,12368,3174.08909000372,4468.65498445931,3766.15308148289,7.70562395891096,8.02014395900456,7.86288395895776,-0.0361457910380354,0.0371720499970465,-0.0121024422031224,0.0131287011621335,0.00051312947950555,0.489056632732353,2.56856200794197,0.0274343948222763,NA,NA,NA,34.9173737167788,48.775529639953,41.2687944659407,3.55474470138772,3.85083955388685,3.70279212763729,-0.0805769479564862,-0.0171646821496415,-0.0597819653754162,-0.0379596647307115,-0.0488708150530638,0.998740399466939,2.99999990743915,-3.02102554388725,"Sweden",NA,NA,0.00121550269114733
"366",2021-02-04,NA,"SWE",1602,12398,30,587973,3397,10175214,1,"Sweden",NA,NA,FALSE,12398,2867.03459161779,4037.90422422466,3402.47132074492,7.70613761924861,8.02065655762591,7.86339708843726,-0.0342425081903118,0.0390744828909726,-0.010199438083405,0.0150314127840658,0.00241598735033042,0.448610807958399,2.56856200794197,0.129171918375705,NA,NA,NA,33.9650117185076,47.5092760242872,40.1703014290747,3.50503005541961,3.80281256974884,3.65392131258422,-0.0793521399978644,-0.0158344464280979,-0.0585225841608852,-0.0366640022650771,-0.0475932932129812,0.998343889050069,2.99999990743915,-2.93717027053697,"Sweden",NA,NA,0.0012184510320864
"367",2021-02-05,NA,"SWE",1511,12434,36,591233,3260,10175214,1,"Sweden",NA,NA,FALSE,12434,2833.04096277003,3989.81801523695,3362.04073014652,7.70855253576884,8.02307361580634,7.86581307578759,-0.0319816490754581,0.041333323162889,-0.00793924101402755,0.0172909151014584,0.00467583704371541,0.401292612400107,2.56856200794197,0.250002746327632,NA,NA,NA,30.6798951691227,43.0116052764695,36.3261825814077,3.45657951916825,3.75607651957423,3.60632801937124,-0.0777773501796388,-0.0141553037120044,-0.0569135735706081,-0.0350190803210351,-0.0459663269458216,0.997687909547174,2.99999990743915,-2.83211088977576,"Sweden",NA,NA,0.00122198904121329
